# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
70500 -13255.6 304.377 -5.18796
70600 -13278.1 299.54 -8.36029
70700 -13314.8 291.917 42.3814
70800 -13267.9 297.085 59.3015
70900 -13224.6 305.309 -59.0068
71000 -13264.3 297.294 -2.51325
71100 -13283.1 291.775 -42.2613
71200 -13273.6 304.661 13.764
71300 -13275.5 295.002 12.3501
71400 -13270.4 295.388 21.7482
71500 -13246.3 300.655 -9.8705
71600 -13258.3 299.49 15.2457
71700 -13265 293.128 6.5776
71800 -13266 303.895 30.2073
71900 -13251.3 293.917 -48.9539
72000 -13271.2 303.934 -32.9335
72100 -13275.8 290.007 9.28199
72200 -13259.4 302.762 22.4426
72300 -13250.9 297.885 31.0991
72400 -13275.8 296.529 35.737
72500 -13266.5 296.084 -18.398
72600 -13250.4 301.961 -64.0471
72700 -13257 295.325 54.8214
72800 -13270 299.136 -1.11218
72900 -13270.6 297.262 7.49121
73000 -13274.1 298.498 -36.1192
73100 -13262.2 298.124 7.13624
73200 -13257.7 300.244 32.9275
73300 -13260 294.827 -28.42
73400 -13256.7 300.949 5.62901
73500 -13251.7 296.268 6.77626
73600 -13278.9 298.158 -21.0337
73700 -13284.6 295.453 39.4678
73800 -13268 300.161 21.9519
73900 -13273.3 299.712 -16.7722
74000 -13274.5 292.015 -5.20185
74100 -13260.8 303.868 -14.8949
74200 -13249.2 295.993 31.5809
74300 -13270.8 300.256 -21.0685
74400 -13274.2 291.952 38.0094
74500 -13261.2 302.892 -66.2184
74600 -13251.6 298.003 14.1548
74700 -13246.3 293.861 30.205
74800 -13245.2 306.078 49.3625
74900 -13273.9 293.688 -56.2363
75000 -13287.8 292.972 35.446
75100 -13235.8 302.102 -29.0514
